ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
1eb1df3dffd9d044,xclick,/m/01yrx,1,0.329375,0.999375,0.0,0.9975,1,1,0,0,0,0.329375,0.720625,0.999375,0.990625,0.71,0.0,0.556667,0.9975
1eb79ecfd4f49982,xclick,/m/01yrx,1,0.039375,0.865,0.148333,0.981667,0,0,0,0,0,0.331875,0.865,0.08875,0.039375,0.148333,0.63,0.981667,0.9575
1ebaf39b15c2303e,xclick,/m/01yrx,1,0.0,0.999375,0.0,0.999167,0,1,0,0,0,0.500625,0.999375,0.755,0.0,0.0,0.6591670000000001,0.999167,0.718333
1ec5d1781b71df67,xclick,/m/01yrx,1,0.00125,0.73375,0.3,0.8475,1,1,0,0,0,0.57125,0.54375,0.00125,0.73375,0.8475,0.3,0.520833,0.598333
1ed01672c8a622f8,xclick,/m/01yrx,1,0.0,0.940625,0.13227,0.9990620000000001,0,1,0,0,0,0.3575,0.940625,0.255,0.0,0.13227,0.873358,0.9990620000000001,0.578799
1eddb5faf46b09be,xclick,/m/01yrx,1,0.0,0.998333,0.140625,0.88875,0,1,0,0,0,0.0,0.391667,0.998333,0.280833,0.55375,0.140625,0.3625,0.88875
1ee142af9f0bef72,xclick,/m/01yrx,1,0.068125,0.999375,0.280833,0.999167,0,1,0,0,0,0.068125,0.999375,0.36625,0.836875,0.32,0.668333,0.280833,0.999167
1ee9595678d5d508,xclick,/m/01yrx,1,0.214781,0.9099309999999999,0.061914,0.9474670000000001,1,0,0,1,0,0.766744,0.214781,0.8406469999999999,0.9099309999999999,0.9474670000000001,0.658537,0.061914,0.288931
1eefec4de08d0cb2,activemil,/m/01yrx,1,0.325,0.905,0.0,0.9955459999999999,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1ef644ac4899081a,xclick,/m/01yrx,1,0.23125,0.953125,0.0,0.84375,0,0,0,0,0,0.678125,0.953125,0.6,0.23125,0.0,0.608333,0.84375,0.552083
1effd6cc85c9920a,xclick,/m/01yrx,1,0.0,0.901875,0.036414999999999996,0.999066,0,1,0,0,0,0.2525,0.594375,0.901875,0.0,0.999066,0.036414999999999996,0.42110200000000003,0.355742
1f12540f4664bbc3,xclick,/m/01yrx,1,0.038806,0.80597,0.012631999999999999,0.983158,0,0,0,1,0,0.420896,0.038806,0.298507,0.80597,0.012631999999999999,0.781053,0.983158,0.216842
1f2762c63beb1257,xclick,/m/01yrx,1,0.119375,0.983125,0.016666999999999998,0.99,0,0,0,1,0,0.119375,0.70125,0.983125,0.734375,0.666667,0.016666999999999998,0.623333,0.99
1f3a51e6ef5f1890,xclick,/m/01yrx,1,0.240625,0.999375,0.0,0.7091930000000001,1,1,0,0,0,0.799375,0.240625,0.71875,0.999375,0.0,0.35928699999999997,0.7091930000000001,0.6819890000000001
1f51f8bf3e270647,xclick,/m/01yrx,1,0.0,0.996875,0.0,0.999167,0,1,0,0,0,0.4325,0.0,0.150625,0.996875,0.0,0.494167,0.999167,0.609167
1f5230e77623f87a,xclick,/m/01yrx,1,0.2525,0.71875,0.002814,0.9568479999999999,1,0,0,0,0,0.541875,0.71875,0.31375,0.2525,0.9568479999999999,0.537523,0.002814,0.7757970000000001
1f5ac93b7aa81584,xclick,/m/01yrx,1,0.166667,0.818333,0.2975,0.919375,0,0,0,0,0,0.3125,0.5175,0.166667,0.818333,0.2975,0.919375,0.639375,0.6875
1f5cf6be41d44785,xclick,/m/01yrx,1,0.0775,0.889375,0.0,0.9990620000000001,0,1,0,0,0,0.5025,0.889375,0.785625,0.0775,0.0,0.9943709999999999,0.9990620000000001,0.908068
1f643bb4c2b7ee1f,xclick,/m/01yrx,1,0.0,0.999375,0.0,0.999167,1,1,0,0,0,0.311875,0.0,0.255,0.999375,0.0,0.7841670000000001,0.999167,0.443333
1f6582d6f909d685,xclick,/m/01yrx,1,0.020833,0.931667,0.0,0.928125,0,1,0,0,0,0.469167,0.353333,0.931667,0.020833,0.0,0.928125,0.070625,0.625625
1f673c442e5b851a,xclick,/m/01yrx,1,0.261694,0.9879899999999999,0.027304000000000002,0.963311,0,0,0,0,0,0.630847,0.8780030000000001,0.261694,0.9879899999999999,0.027304000000000002,0.963311,0.74744,0.885666
1f67b96c19aaabc8,xclick,/m/01yrx,1,0.0,0.999375,0.012195000000000001,0.9990620000000001,0,1,0,0,0,0.498125,0.0,0.69125,0.999375,0.012195000000000001,0.954034,0.9990620000000001,0.8592870000000001
1f7eb2f8391206a7,xclick,/m/01yrx,1,0.003268,0.97549,0.001634,0.9101309999999999,0,1,0,0,0,0.32516300000000004,0.97549,0.49673199999999995,0.003268,0.001634,0.643791,0.9101309999999999,0.5114380000000001
1f827aa7e154fc6c,xclick,/m/01yrx,1,0.0425,0.9675,0.051667,0.628333,0,0,0,0,0,0.0425,0.9675,0.5825,0.1075,0.435,0.293333,0.051667,0.628333
1f8310675913ce2e,xclick,/m/01yrx,1,0.0,0.717773,0.092448,0.811198,1,1,0,0,0,0.573242,0.0,0.612305,0.717773,0.092448,0.55599,0.811198,0.303385
1f868fe2ad445635,xclick,/m/01yrx,1,0.129375,0.999375,0.047786,0.9880530000000001,1,1,0,0,0,0.57,0.129375,0.97375,0.999375,0.9880530000000001,0.583978,0.047786,0.162333
1f97258311dd3117,xclick,/m/01yrx,1,0.015625,0.809375,0.2125,0.791667,1,0,0,0,0,0.6375,0.015625,0.504687,0.809375,0.791667,0.622917,0.216667,0.2125
1fa2f9d8976755dc,xclick,/m/01yrx,1,0.0,0.811772,0.22592800000000002,0.883575,0,1,0,0,0,0.65718,0.811772,0.6435960000000001,0.0,0.22592800000000002,0.806797,0.883575,0.550661
1fb789a5e628a62c,xclick,/m/01yrx,1,0.000625,0.695625,0.024166999999999998,0.919167,0,0,0,0,0,0.000625,0.651875,0.695625,0.5125,0.5525,0.024166999999999998,0.52,0.919167
1fe50070e6843a9f,xclick,/m/01yrx,1,0.041439,0.802971,0.079375,0.974375,0,0,0,0,0,0.30258,0.041439,0.133698,0.802971,0.079375,0.923125,0.974375,0.37625
1fe54d80ca357a59,xclick,/m/01yrx,1,0.0,0.999375,0.0,0.9991639999999999,0,1,0,0,0,0.7,0.0,0.999375,0.999375,0.0,0.38712399999999997,0.9991639999999999,0.9991639999999999
1fea3f3882b2f2f7,xclick,/m/01yrx,1,0.19609400000000002,0.982031,0.07375,0.78625,0,0,0,0,0,0.589063,0.982031,0.45234399999999997,0.19609400000000002,0.07375,0.195,0.78625,0.466875
1fee4d235034f19f,xclick,/m/01yrx,1,0.02,0.72875,0.159475,0.9990620000000001,0,1,0,0,0,0.62875,0.02,0.1625,0.72875,0.159475,0.9990620000000001,0.9990620000000001,0.484991
1ff35715db870ca9,xclick,/m/01yrx,1,0.37656300000000004,0.91875,0.014583,0.90625,0,0,0,0,0,0.37656300000000004,0.91875,0.670312,0.670312,0.014583,0.19375,0.90625,0.90625
1ff8b4a882bfeda8,xclick,/m/01yrx,1,0.0,0.975,0.037736,0.998742,0,1,0,0,0,0.436667,0.765833,0.975,0.0,0.998742,0.037736,0.654088,0.466667
20018d7ce28288ad,activemil,/m/01yrx,1,0.289375,0.76625,0.08833300000000001,0.9725,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2003931ccedbd262,xclick,/m/01yrx,1,0.017578,0.9970700000000001,0.060506,0.9746969999999999,0,1,0,0,0,0.760742,0.9970700000000001,0.7871090000000001,0.017578,0.060506,0.363036,0.9746969999999999,0.783278
20045d2e51bfbb95,xclick,/m/01yrx,1,0.0,0.997917,0.0,0.9984379999999999,0,1,0,0,0,0.577083,0.466667,0.0,0.997917,0.9984379999999999,0.0,0.507812,0.340625
201911739803debe,xclick,/m/01yrx,1,0.20875,0.999375,0.0,0.999167,0,1,0,0,0,0.500625,0.20875,0.999375,0.999375,0.0,0.999167,0.449167,0.449167
201e6f49d0138ee4,activemil,/m/01yrx,1,0.0,0.506875,0.098499,0.997186,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
203be1e4ee1965dd,xclick,/m/01yrx,1,0.0,0.9047620000000001,0.021875,0.99375,0,1,0,0,0,0.11199300000000001,0.0,0.9047620000000001,0.782187,0.021875,0.56,0.52375,0.99375
2051932903007009,xclick,/m/01yrx,1,0.355,0.99875,0.033333,0.988333,0,1,0,0,0,0.53375,0.355,0.99875,0.9925,0.033333,0.506667,0.581667,0.988333
2059dea8934c6030,xclick,/m/01yrx,1,0.01875,0.99875,0.17636,0.934334,0,1,0,0,0,0.01875,0.99875,0.46,0.52625,0.8893059999999999,0.727955,0.17636,0.934334
20608e563fe4d246,xclick,/m/01yrx,1,0.00625,0.996875,0.166667,0.904167,0,1,0,0,0,0.00625,0.996875,0.684375,0.890625,0.420833,0.5,0.166667,0.904167
206b9424c6152e27,xclick,/m/01yrx,1,0.0,0.934375,0.0,0.998828,0,1,0,0,0,0.934375,0.34375,0.0,0.016406,0.592028,0.0,0.284877,0.998828
206c6e76772be9c6,xclick,/m/01yrx,1,0.0025,0.994167,0.039355,0.9993549999999999,0,1,0,0,0,0.539167,0.994167,0.669167,0.0025,0.039355,0.9096770000000001,0.9993549999999999,0.670323
20786150965848d0,xclick,/m/01yrx,1,0.14843800000000001,0.940625,0.22656199999999999,0.807813,0,0,0,0,0,0.640625,0.940625,0.596875,0.14843800000000001,0.22656199999999999,0.478125,0.807813,0.746875
20813ac7fdc1b880,xclick,/m/01yrx,1,0.0,0.999375,0.0,0.999167,0,1,0,0,0,0.195,0.999375,0.831875,0.0,0.0,0.7275,0.999167,0.756667
2081911a148ecf2b,xclick,/m/01yrx,1,0.052055,0.9123290000000001,0.15906099999999998,0.749674,0,0,0,0,0,0.9123290000000001,0.223744,0.052055,0.052055,0.15906099999999998,0.749674,0.706649,0.706649
2094d3e6eee27093,xclick,/m/01yrx,1,0.0,0.996433,0.030916000000000006,0.963139,0,1,0,1,0,0.462545,0.996433,0.448276,0.0,0.030916000000000006,0.165279,0.963139,0.730083
209d5306c8f8c5c9,xclick,/m/01yrx,1,0.049324,0.8082739999999999,0.03125,0.999375,0,1,0,0,0,0.536197,0.049324,0.6443909999999999,0.8082739999999999,0.03125,0.554375,0.999375,0.97625
20a5eb3598aab613,xclick,/m/01yrx,1,0.0925,0.9975,0.0,0.995575,0,1,0,0,0,0.0925,0.615,0.5875,0.9975,0.738938,0.0,0.995575,0.548673
20bd179a86f6ba3e,xclick,/m/01yrx,1,0.0,0.976562,0.0,0.997917,0,1,0,0,0,0.460938,0.976562,0.448437,0.0,0.0,0.90625,0.997917,0.497917
20c624bf3e7791f1,xclick,/m/01yrx,1,0.0,0.9542860000000001,0.0,0.91625,0,1,0,0,0,0.435,0.0,0.251429,0.9542860000000001,0.0,0.0,0.91625,0.40875
20c88ae55c66e617,xclick,/m/01yrx,1,0.09277300000000001,0.999023,0.070312,0.998698,1,1,0,0,0,0.09277300000000001,0.34570300000000004,0.607422,0.999023,0.127604,0.998698,0.070312,0.643229
20d90ec2e11fc5b4,xclick,/m/01yrx,1,0.0,0.999375,0.0,0.999167,0,1,0,0,0,0.0,0.82125,0.999375,0.48,0.860833,0.0,0.589167,0.999167
20ebed7760f32575,xclick,/m/01yrx,1,0.150625,0.8175,0.2,0.986667,1,0,0,0,0,0.763125,0.1725,0.150625,0.8175,0.2,0.986667,0.954167,0.3275
210cfb7cbd9b734d,xclick,/m/01yrx,1,0.05998,0.999017,0.080577,0.9592879999999999,0,1,1,0,0,0.287119,0.999017,0.999017,0.05998,0.080577,0.9592879999999999,0.8167939999999999,0.47158599999999995
210ff6b5fc7bc453,xclick,/m/01yrx,1,0.159375,0.999375,0.0,0.999167,1,1,0,0,0,0.159375,0.48125,0.999375,0.389375,0.811667,0.0,0.453333,0.999167
21173b9337d190bd,xclick,/m/01yrx,1,0.10468699999999999,0.946875,0.029167000000000002,0.997917,1,1,0,0,0,0.946875,0.689063,0.10468699999999999,0.453125,0.539583,0.029167000000000002,0.470833,0.997917
211f8f8ac4ef34e1,xclick,/m/01yrx,1,0.2075,0.835625,0.19583299999999998,0.999167,0,1,0,0,0,0.6625,0.3225,0.2075,0.835625,0.999167,0.19583299999999998,0.654167,0.7783329999999999
212e14aff8af25bd,xclick,/m/01yrx,1,0.000625,0.886875,0.0,0.998117,0,1,0,0,0,0.46,0.886875,0.46,0.000625,0.0,0.56403,0.998117,0.43596999999999997
21335cb9029ca54b,xclick,/m/01yrx,1,0.0,0.999059,0.0,0.916875,0,1,0,0,0,0.625588,0.999059,0.38476,0.0,0.916875,0.474375,0.0,0.31875
213b71a42c0ea59f,xclick,/m/01yrx,1,0.1625,0.9859370000000001,0.2,0.93125,0,0,0,0,0,0.20156300000000002,0.9859370000000001,0.9734370000000001,0.1625,0.2,0.914062,0.93125,0.354687
213f5907258689e6,xclick,/m/01yrx,1,0.072072,0.995495,0.113924,0.997468,0,1,0,0,0,0.653153,0.072072,0.662162,0.995495,0.113924,0.136709,0.997468,0.807595
2165578289429983,xclick,/m/01yrx,1,0.022287,0.999031,0.039202999999999995,0.992027,0,1,0,0,0,0.117248,0.999031,0.45445699999999994,0.022287,0.992027,0.41395299999999996,0.039202999999999995,0.8810629999999999
216968d90d79f746,xclick,/m/01yrx,1,0.080833,0.875833,0.101875,0.999375,0,1,0,0,0,0.6275,0.37666700000000003,0.080833,0.875833,0.101875,0.999375,0.81625,0.400625
217154cf5aba9eae,xclick,/m/01yrx,1,0.005,0.758125,0.0,0.9990620000000001,0,1,0,0,0,0.3225,0.758125,0.435625,0.005,0.9990620000000001,0.45121999999999995,0.0,0.58349
2187173471c8c4d2,xclick,/m/01yrx,1,0.0,0.9991629999999999,0.2575,0.7775,0,1,0,0,0,0.5748949999999999,0.9991629999999999,0.606695,0.0,0.2575,0.491875,0.7775,0.48375
219d7cb2cb90d54b,xclick,/m/01yrx,1,0.0,0.9984379999999999,0.0,0.996875,0,1,0,0,0,0.304688,0.9984379999999999,0.85625,0.0,0.0,0.779687,0.996875,0.75625
21aed113afb61ed5,xclick,/m/01yrx,1,0.003268,0.998366,0.0,0.998366,0,1,0,0,0,0.003268,0.35130700000000004,0.998366,0.818627,0.620915,0.0,0.779412,0.998366
21af0598d45e5801,xclick,/m/01yrx,1,0.00375,0.760625,0.32833,0.9990620000000001,0,1,0,0,0,0.5225,0.00375,0.16375,0.760625,0.32833,0.683865,0.9990620000000001,0.379925
21b77cc12e5dbac8,activemil,/m/01yrx,1,0.015625,0.996875,0.05375,0.88375,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21c744b17f64bad9,xclick,/m/01yrx,1,0.29875,0.999375,0.145677,0.9990600000000001,0,1,0,0,0,0.6425,0.999375,0.621875,0.29875,0.145677,0.407895,0.9990600000000001,0.9990600000000001
21c7c357e49b0b36,xclick,/m/01yrx,1,0.0,0.9399629999999999,0.26,0.96375,0,1,0,0,0,0.0,0.617261,0.9399629999999999,0.811445,0.66875,0.26,0.88375,0.96375
21cb159ff79ff7d7,xclick,/m/01yrx,1,0.1225,0.959375,0.0,0.9990680000000001,0,1,0,0,0,0.546875,0.265,0.959375,0.1225,0.0,0.9990680000000001,0.332712,0.998136
21d5e4d371b0f37e,xclick,/m/01yrx,1,0.198125,0.999375,0.146592,0.999066,0,1,0,0,0,0.21625,0.999375,0.875,0.198125,0.146592,0.644258,0.999066,0.8403360000000001
21daa820ab66a63e,activemil,/m/01yrx,1,0.011719,0.996875,0.001042,0.997917,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21e00f2c99a5d982,xclick,/m/01yrx,1,0.0,0.917969,0.378906,0.999023,1,1,0,0,0,0.0,0.407552,0.917969,0.446615,0.654297,0.378906,0.782227,0.999023
21e37de7b72926f1,xclick,/m/01yrx,1,0.07083300000000001,0.913333,0.064375,0.889375,0,0,0,0,0,0.111667,0.913333,0.466667,0.07083300000000001,0.064375,0.306875,0.889375,0.2675
21e516b4128ea72f,xclick,/m/01yrx,1,0.036875,0.999375,0.0,0.9992219999999999,0,1,0,0,0,0.42625,0.036875,0.59625,0.999375,0.0,0.11284000000000001,0.9891049999999999,0.9992219999999999
21efb03ce50fb801,xclick,/m/01yrx,1,0.019608,0.97549,0.029412,0.978758,0,1,0,0,0,0.609477,0.97549,0.452614,0.019608,0.029412,0.099673,0.978758,0.348039
21fe8c9a6b6fdd8d,xclick,/m/01yrx,1,0.10625,0.965625,0.073308,0.9558270000000001,0,0,0,0,0,0.10625,0.965625,0.62375,0.645625,0.238722,0.464286,0.073308,0.9558270000000001
21feb63991c5df33,xclick,/m/01yrx,1,0.0,0.77875,0.080299,0.999066,0,1,0,0,0,0.27125,0.77875,0.440625,0.0,0.080299,0.46311899999999995,0.999066,0.8225959999999999
21ff0a86016ef8f6,activemil,/m/01yrx,1,0.1725,0.99875,0.0275,0.9975,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2204662f712a993b,xclick,/m/01yrx,1,0.0,0.86125,0.0,0.764167,1,1,0,0,0,0.625,0.0,0.0475,0.86125,0.0,0.609167,0.759167,0.764167
2220d5ec5d81fcaf,xclick,/m/01yrx,1,0.0,0.9985290000000001,0.030273,0.999023,0,1,0,0,0,0.0,0.001471,0.9985290000000001,0.722059,0.748047,0.030273,0.45800799999999997,0.999023
2224360ced682d66,xclick,/m/01yrx,1,0.0,0.999375,0.0,0.9988889999999999,0,1,0,0,0,0.401875,0.484375,0.0,0.999375,0.9988889999999999,0.0,0.51,0.6588890000000001
223ad3bf084a3be4,xclick,/m/01yrx,1,0.034375,0.9725,0.347868,0.81686,0,0,0,0,0,0.06875,0.301875,0.9725,0.034375,0.81686,0.347868,0.676357,0.745155
224b21edaa89010a,xclick,/m/01yrx,1,0.3775,0.99625,0.259167,0.999167,0,1,0,0,0,0.58625,0.3775,0.875625,0.99625,0.259167,0.341667,0.999167,0.999167
225a7a6764e439fc,xclick,/m/01yrx,1,0.0,0.635,0.0,0.999167,1,1,0,0,0,0.341875,0.0,0.16625,0.635,0.0,0.518333,0.999167,0.09666699999999999
22762cc6bb28b23a,xclick,/m/01yrx,1,0.154167,0.700833,0.20125,0.999375,1,1,0,0,0,0.545833,0.700833,0.511667,0.154167,0.20125,0.428125,0.999375,0.701875
22776b27c7013ea6,xclick,/m/01yrx,1,0.0,0.9941409999999999,0.0,0.998698,0,1,0,0,0,0.412109,0.0,0.155273,0.9941409999999999,0.0,0.35742199999999996,0.998698,0.403646
228164da3f4d7121,xclick,/m/01yrx,1,0.0,0.997778,0.11316400000000001,0.861432,0,1,0,0,0,0.997778,0.997778,0.184444,0.0,0.11316400000000001,0.355658,0.861432,0.729792
229292414b3c3e5c,xclick,/m/01yrx,1,0.285625,0.78875,0.144725,0.999066,0,1,0,0,0,0.496875,0.78875,0.535625,0.285625,0.144725,0.780579,0.999066,0.23716199999999998
229460e0ddfa31f2,xclick,/m/01yrx,1,0.194375,0.999375,0.189493,0.9530959999999999,0,0,0,0,0,0.694375,0.194375,0.78,0.999375,0.9530959999999999,0.621951,0.189493,0.383677
22af7303fa42aee6,activemil,/m/01yrx,1,0.101562,0.9130860000000001,0.044271,0.833333,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22b9c8ee6310a1e8,xclick,/m/01yrx,1,0.436875,0.999375,0.0,0.768333,0,1,0,0,0,0.999375,0.436875,0.81875,0.999375,0.768333,0.259167,0.0,0.3275
22c994f6a2c5848d,xclick,/m/01yrx,1,0.0,0.9425,0.0,0.9990620000000001,0,1,0,0,0,0.599375,0.0,0.485625,0.9425,0.0,0.6435270000000001,0.9990620000000001,0.47842399999999996
22d166684945d18c,xclick,/m/01yrx,1,0.0,0.8611629999999999,0.205,0.99875,0,1,0,0,0,0.7242029999999999,0.0,0.664165,0.8611629999999999,0.205,0.6025,0.99875,0.75875
22d5099433528198,xclick,/m/01yrx,1,0.0,0.665625,0.380833,0.999167,0,1,0,0,0,0.371875,0.665625,0.16,0.0,0.380833,0.696667,0.999167,0.815
22d75b20d4b11454,xclick,/m/01yrx,1,0.298,0.927,0.268,0.924,0,0,0,0,0,0.35100000000000003,0.901,0.927,0.298,0.268,0.924,0.892,0.585333
22e308c4aa16631a,xclick,/m/01yrx,1,0.0,0.741875,0.28424,0.9990620000000001,1,1,0,0,0,0.245,0.741875,0.573125,0.0,0.28424,0.6135079999999999,0.9990620000000001,0.621013
22e5bbd57a9b108a,xclick,/m/01yrx,1,0.014062,0.619531,0.08541699999999999,0.998958,0,1,0,0,0,0.174219,0.619531,0.403906,0.014062,0.08541699999999999,0.73125,0.998958,0.755208
22ef4fc165b7ee8c,xclick,/m/01yrx,1,0.0,0.99915,0.266875,0.999375,0,1,0,0,0,0.835884,0.99915,0.625,0.0,0.266875,0.595,0.999375,0.82875
230781893a4d1874,xclick,/m/01yrx,1,0.150625,0.998125,0.134167,0.999167,0,1,0,0,0,0.150625,0.7875,0.998125,0.78625,0.365,0.134167,0.428333,0.999167
230cd3ab76bbcd59,xclick,/m/01yrx,1,0.030226999999999997,0.926952,0.047868,0.99913,0,0,0,0,0,0.366079,0.52225,0.926952,0.030226999999999997,0.99913,0.047868,0.45953,0.7110529999999999
2323cd3eb962b2c4,xclick,/m/01yrx,1,0.281875,0.999375,0.0,0.999167,0,1,0,0,0,0.554375,0.999375,0.671875,0.281875,0.0,0.406667,0.999167,0.05416699999999999
232952b1fe33dde6,xclick,/m/01yrx,1,0.263021,0.779297,0.045139,0.999132,0,1,0,0,0,0.678385,0.263021,0.5618489999999999,0.779297,0.045139,0.10503499999999999,0.999132,0.580729
232cf53732b11123,xclick,/m/01yrx,1,0.20666700000000002,0.943333,0.09625,0.88875,0,0,0,0,0,0.793333,0.548333,0.943333,0.20666700000000002,0.88875,0.09625,0.79875,0.495
2348257c71aaf11b,xclick,/m/01yrx,1,0.145,0.97625,0.132218,0.9606690000000001,0,0,0,0,0,0.290625,0.145,0.67375,0.97625,0.132218,0.504603,0.9606690000000001,0.5815899999999999
23547b7d16ec6ff9,xclick,/m/01yrx,1,0.064062,0.9640629999999999,0.0,0.997917,0,1,0,0,0,0.492188,0.9640629999999999,0.14218699999999998,0.064062,0.0,0.20625,0.997917,0.520833
23644872cd42ed83,xclick,/m/01yrx,1,0.0,0.941667,0.022908,0.9990040000000001,0,1,0,0,0,0.409167,0.941667,0.386667,0.0,0.9990040000000001,0.311753,0.022908,0.507968
2380906a802e5979,xclick,/m/01yrx,1,0.0,0.999074,0.069444,0.781482,0,1,0,0,0,0.681481,0.675,0.999074,0.0,0.781482,0.069444,0.29907399999999995,0.609259
238b16bd3ee3521b,xclick,/m/01yrx,1,0.1725,0.819375,0.154494,0.999064,0,1,0,0,0,0.4275,0.1725,0.21,0.819375,0.154494,0.999064,0.999064,0.88015
23953ba064480240,xclick,/m/01yrx,1,0.0,0.85375,0.031812,0.978562,0,1,0,0,0,0.311875,0.85375,0.705,0.0,0.031812,0.8644540000000001,0.978562,0.437759
23a05704108ad9ea,xclick,/m/01yrx,1,0.130081,0.999375,0.206839,0.8799,1,1,1,0,0,0.37711100000000003,0.999375,0.130081,0.495935,0.206839,0.6371979999999999,0.392827,0.8799
23af27d9467494f0,xclick,/m/01yrx,1,0.0,0.999375,0.0,0.999066,0,1,0,0,0,0.541875,0.999375,0.0,0.498125,0.0,0.321195,0.49113,0.999066
23c221023eae8c74,xclick,/m/01yrx,1,0.2475,0.999375,0.10761199999999999,0.986002,1,1,0,0,0,0.2475,0.826875,0.999375,0.39875,0.910761,0.10761199999999999,0.671916,0.986002
23cc76d006791fe5,xclick,/m/01yrx,1,0.07,0.999375,0.0,0.999231,0,1,0,0,0,0.41875,0.07,0.52375,0.999375,0.0,0.806154,0.999231,0.838462
23df2547d40676dd,xclick,/m/01yrx,1,0.16625,0.843125,0.046667,0.768333,0,0,0,1,0,0.39625,0.16625,0.7525,0.843125,0.046667,0.616667,0.768333,0.654167
23e28498bf4402c1,xclick,/m/01yrx,1,0.2125,0.825,0.17011300000000001,0.863722,1,0,0,0,0,0.32125,0.2125,0.825,0.355,0.17011300000000001,0.548872,0.408835,0.863722
23f4a2baac822003,xclick,/m/01yrx,1,0.0,0.6475,0.1675,0.9975,0,1,0,0,0,0.6475,0.53625,0.0,0.23375,0.4825,0.1675,0.734167,0.9975
23f6b6c16a87b5a1,xclick,/m/01yrx,1,0.0,0.925,0.0,0.999167,0,1,0,0,0,0.093125,0.925,0.130625,0.0,0.0,0.019167,0.999167,0.4825
23f7e245f8bcdf03,xclick,/m/01yrx,1,0.071,0.919,0.06916699999999999,0.895833,0,0,0,0,0,0.625,0.919,0.231,0.071,0.06916699999999999,0.37666700000000003,0.895833,0.786667
23f7ee6c10faaad6,xclick,/m/01yrx,1,0.225,0.999375,0.075701,0.999065,0,1,0,0,0,0.995625,0.999375,0.46625,0.225,0.999065,0.8962620000000001,0.075701,0.591589
23fcf74e80f6174e,xclick,/m/01yrx,1,0.005556,0.9355559999999999,0.043077,0.9938459999999999,1,1,0,0,0,0.354444,0.393333,0.9355559999999999,0.005556,0.9938459999999999,0.043077,0.652308,0.326154
2418432f427577e8,xclick,/m/01yrx,1,0.199375,0.856875,0.024390000000000002,0.9990620000000001,0,1,0,0,0,0.440625,0.199375,0.435625,0.856875,0.9990620000000001,0.9990620000000001,0.024390000000000002,0.420263
241999b8ec88956d,xclick,/m/01yrx,1,0.391875,0.999375,0.202931,0.998873,0,1,0,0,0,0.450625,0.391875,0.7375,0.999375,0.202931,0.521984,0.998873,0.803833
24228d427f2ecef8,xclick,/m/01yrx,1,0.0,0.99375,0.044732999999999995,0.9177489999999999,0,1,0,0,0,0.99375,0.7625,0.224375,0.0,0.108225,0.044732999999999995,0.9177489999999999,0.75974
24279f0bd51724ab,xclick,/m/01yrx,1,0.05375,0.915625,0.000938,0.9990620000000001,0,1,0,0,0,0.915625,0.604375,0.05375,0.404375,0.993433,0.000938,0.70075,0.9990620000000001
24371e8e9f6ab9eb,xclick,/m/01yrx,1,0.16125,0.999375,0.21166500000000002,0.999059,0,1,0,0,0,0.493125,0.16125,0.999375,0.999375,0.21166500000000002,0.30856100000000003,0.999059,0.999059
24413a588fb00187,activemil,/m/01yrx,1,0.00625,1.0,0.303201,0.955744,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2445f926b4f91baf,xclick,/m/01yrx,1,0.20625,0.999375,0.010601000000000001,0.640459,0,1,0,0,0,0.20625,0.688125,0.999375,0.948125,0.504417,0.010601000000000001,0.540636,0.640459
2449e4b86499f25e,xclick,/m/01yrx,1,0.068359,0.917969,0.026042000000000003,0.928385,0,0,0,1,0,0.168945,0.068359,0.6679689999999999,0.917969,0.026042000000000003,0.486979,0.928385,0.682292
245822d6bbf219c7,xclick,/m/01yrx,1,0.0,0.593125,0.095,0.999167,0,1,0,0,0,0.403125,0.291875,0.0,0.593125,0.095,0.999167,0.593333,0.20916700000000002
2467e4330ec685ba,xclick,/m/01yrx,1,0.05375,0.900625,0.006567,0.9380860000000001,1,0,0,0,0,0.32625,0.05375,0.711875,0.900625,0.006567,0.500938,0.9380860000000001,0.658537
247ccf6f67a73129,xclick,/m/01yrx,1,0.315,0.99875,0.0,0.9990620000000001,1,1,0,0,0,0.714375,0.315,0.541875,0.99875,0.0,0.467167,0.9990620000000001,0.46341499999999997
